user_id,event_time,event_type,product_id,category_code,brand,price,date,week,days_since_first,first_seen
1520,2023-02-20 16:50:00,cart,5085,apparel.shoes,Apple,1080.9,2023-02-20,8,50,2023-01-01 15:51:00
1782,2023-01-05 01:27:00,view,5053,electronics.smartphone,Sony,755.38,2023-01-05,1,0,2023-01-05 01:27:00
1009,2023-02-02 05:28:00,view,5017,electronics.smartphone,Samsung,417.08,2023-02-02,5,17,2023-01-15 10:43:00
1983,2023-02-01 13:40:00,cart,5026,electronics.audio,IKEA,1317.05,2023-02-01,5,30,2023-01-02 01:42:00
1377,2023-02-03 07:17:00,view,5071,electronics.smartphone,Sony,1167.22,2023-02-03,5,32,2023-01-01 07:43:00
1632,2023-01-17 02:16:00,view,5005,electronics.smartphone,Samsung,1258.48,2023-01-17,3,15,2023-01-01 02:53:00
1636,2023-03-09 10:24:00,view,5074,electronics.audio,Sony,219.78,2023-03-09,10,66,2023-01-01 15:13:00
1681,2023-02-19 18:05:00,view,5092,electronics.audio,IKEA,479.07,2023-02-19,7,49,2023-01-01 15:56:00
1583,2023-01-23 02:01:00,cart,5068,electronics.smartphone,Nike,643.08,2023-01-23,4,21,2023-01-01 19:52:00
1151,2023-02-14 12:59:00,view,5070,furniture.bedroom,Samsung,1259.14,2023-02-14,7,25,2023-01-20 08:29:00
1719,2023-01-12 01:04:00,cart,5021,furniture.bedroom,Sony,1340.4,2023-01-12,2,4,2023-01-07 02:31:00
1048,2023-01-13 23:37:00,view,5058,electronics.smartphone,Sony,434.49,2023-01-13,2,12,2023-01-01 06:09:00
1153,2023-01-05 09:13:00,cart,5046,furniture.bedroom,IKEA,1032.78,2023-01-05,1,3,2023-01-01 13:42:00
1858,2023-01-22 12:34:00,view,5067,electronics.audio,IKEA,125.94,2023-01-22,3,20,2023-01-01 20:55:00
1292,2023-02-20 06:13:00,view,5031,furniture.bedroom,IKEA,620.26,2023-02-20,8,45,2023-01-06 04:51:00
1579,2023-02-14 03:17:00,view,5082,electronics.smartphone,Nike,735.14,2023-02-14,7,38,2023-01-06 12:58:00
1049,2023-01-29 05:33:00,view,5096,furniture.bedroom,Apple,1150.79,2023-01-29,4,17,2023-01-11 06:49:00
1663,2023-02-15 07:28:00,view,5000,electronics.smartphone,Sony,1339.04,2023-02-15,7,43,2023-01-02 19:08:00
1530,2023-02-02 16:52:00,cart,5053,furniture.bedroom,Nike,512.55,2023-02-02,5,19,2023-01-14 09:54:00
1611,2023-02-18 21:21:00,purchase,5045,electronics.smartphone,Sony,796.33,2023-02-18,7,41,2023-01-08 19:58:00
1059,2023-03-01 14:50:00,view,5040,electronics.smartphone,Nike,974.7,2023-03-01,9,53,2023-01-07 00:06:00
1166,2023-01-31 03:02:00,view,5040,furniture.bedroom,Samsung,499.74,2023-01-31,5,27,2023-01-04 00:43:00
1201,2023-03-04 20:46:00,cart,5007,furniture.bedroom,Apple,1478.45,2023-03-04,9,53,2023-01-10 05:21:00
1856,2023-02-03 15:52:00,view,5031,electronics.audio,Sony,1314.9,2023-02-03,5,32,2023-01-01 18:47:00
1145,2023-01-14 15:54:00,purchase,5029,apparel.shoes,IKEA,451.64,2023-01-14,2,6,2023-01-08 06:25:00
1914,2023-01-20 04:41:00,view,5045,electronics.smartphone,Apple,766.84,2023-01-20,3,13,2023-01-06 20:57:00
1675,2023-01-15 03:23:00,view,5091,electronics.smartphone,Sony,353.95,2023-01-15,2,12,2023-01-02 14:31:00
1969,2023-02-16 10:06:00,view,5051,electronics.smartphone,Samsung,776.61,2023-02-16,7,14,2023-02-01 12:00:00
1992,2023-01-20 05:46:00,view,5095,electronics.smartphone,Sony,1028.17,2023-01-20,3,0,2023-01-20 05:46:00
1438,2023-01-16 00:39:00,view,5088,furniture.bedroom,Sony,137.43,2023-01-16,3,13,2023-01-02 09:34:00
1241,2023-02-21 09:49:00,purchase,5097,furniture.bedroom,Sony,1306.47,2023-02-21,8,50,2023-01-02 06:10:00
1580,2023-02-15 02:31:00,purchase,5060,apparel.shoes,Apple,894.68,2023-02-15,7,40,2023-01-05 13:24:00
1686,2023-01-28 05:07:00,view,5096,electronics.smartphone,Sony,1484.51,2023-01-28,4,25,2023-01-02 14:27:00
1560,2023-02-22 02:26:00,view,5012,apparel.shoes,IKEA,48.13,2023-02-22,8,51,2023-01-02 00:35:00
1482,2023-01-26 05:24:00,view,5088,electronics.audio,Nike,1248.93,2023-01-26,4,22,2023-01-04 01:34:00
1107,2023-02-20 19:56:00,cart,5039,apparel.shoes,IKEA,1190.02,2023-02-20,8,48,2023-01-02 23:43:00
1225,2023-02-24 11:00:00,view,5060,apparel.shoes,Samsung,207.95,2023-02-24,8,54,2023-01-01 09:34:00
1672,2023-02-17 16:29:00,view,5043,electronics.audio,Apple,509.61,2023-02-17,7,45,2023-01-02 18:56:00
1630,2023-01-05 11:10:00,view,5061,electronics.audio,Nike,1328.35,2023-01-05,1,3,2023-01-02 06:24:00
1660,2023-01-20 20:21:00,view,5043,apparel.shoes,Apple,782.5,2023-01-20,3,11,2023-01-09 17:12:00
1976,2023-03-03 19:20:00,purchase,5047,electronics.audio,Apple,607.91,2023-03-03,9,59,2023-01-03 01:49:00
1661,2023-01-22 11:14:00,view,5073,apparel.shoes,Sony,1359.19,2023-01-22,3,17,2023-01-04 19:36:00
1431,2023-03-10 13:12:00,view,5058,furniture.bedroom,IKEA,149.08,2023-03-10,10,63,2023-01-05 13:16:00
1804,2023-01-05 12:08:00,view,5056,furniture.bedroom,Nike,714.95,2023-01-05,1,0,2023-01-05 12:08:00
1654,2023-03-04 00:47:00,view,5094,apparel.shoes,Sony,982.04,2023-03-04,9,51,2023-01-11 17:53:00
1418,2023-01-04 16:47:00,view,5010,electronics.audio,Nike,916.73,2023-01-04,1,2,2023-01-02 16:13:00
1987,2023-02-06 13:34:00,view,5024,electronics.audio,IKEA,403.77,2023-02-06,6,30,2023-01-07 01:07:00
1454,2023-01-08 23:57:00,view,5060,furniture.bedroom,Sony,849.34,2023-01-08,1,0,2023-01-08 00:56:00
1159,2023-02-10 18:30:00,view,5045,furniture.bedroom,Nike,1065.76,2023-02-10,6,38,2023-01-03 06:35:00
1522,2023-02-27 21:10:00,view,5053,electronics.audio,Sony,881.48,2023-02-27,9,56,2023-01-02 18:15:00
1649,2023-02-04 01:39:00,view,5033,electronics.audio,Apple,1029.85,2023-02-04,5,32,2023-01-02 20:02:00
1968,2023-01-02 18:13:00,cart,5083,electronics.audio,Samsung,391.56,2023-01-02,1,0,2023-01-02 18:13:00
1589,2023-03-09 08:05:00,view,5006,electronics.audio,Nike,1250.94,2023-03-09,10,65,2023-01-02 21:21:00
1076,2023-01-02 16:39:00,view,5096,apparel.shoes,IKEA,680.04,2023-01-02,1,0,2023-01-02 16:39:00
1508,2023-01-10 09:02:00,view,5061,electronics.audio,Nike,1480.96,2023-01-10,2,0,2023-01-10 09:02:00
1440,2023-03-04 17:38:00,view,5056,furniture.bedroom,Samsung,44.7,2023-03-04,9,55,2023-01-08 09:35:00
1253,2023-03-10 09:06:00,view,5098,furniture.bedroom,Nike,576.67,2023-03-10,10,66,2023-01-03 03:01:00
1920,2023-02-05 18:35:00,purchase,5092,electronics.smartphone,Nike,278.91,2023-02-05,5,35,2023-01-01 05:13:00
1769,2023-02-14 14:38:00,view,5075,electronics.audio,Nike,837.86,2023-02-14,7,44,2023-01-01 12:00:00
1319,2023-03-02 11:05:00,view,5004,apparel.shoes,IKEA,372.38,2023-03-02,9,55,2023-01-05 16:02:00
1802,2023-02-04 22:52:00,cart,5075,electronics.smartphone,Samsung,1108.84,2023-02-04,5,31,2023-01-04 14:19:00
1262,2023-02-18 20:50:00,view,5092,electronics.smartphone,Samsung,1323.98,2023-02-18,7,48,2023-01-01 07:36:00
1596,2023-02-03 07:55:00,purchase,5034,apparel.shoes,IKEA,324.22,2023-02-03,5,28,2023-01-05 17:16:00
1657,2023-02-18 04:23:00,view,5083,electronics.smartphone,Nike,249.41,2023-02-18,7,42,2023-01-06 20:58:00
1834,2023-02-04 17:57:00,cart,5036,electronics.smartphone,Nike,1314.28,2023-02-04,5,34,2023-01-01 04:15:00
1553,2023-02-26 16:30:00,cart,5059,furniture.bedroom,Samsung,548.3,2023-02-26,8,45,2023-01-12 06:09:00
1373,2023-01-20 12:47:00,purchase,5064,electronics.smartphone,Nike,657.53,2023-01-20,3,4,2023-01-16 02:39:00
1636,2023-01-05 04:30:00,purchase,5015,apparel.shoes,Apple,339.24,2023-01-05,1,3,2023-01-01 15:13:00
1166,2023-01-27 00:48:00,cart,5029,electronics.audio,Nike,643.72,2023-01-27,4,23,2023-01-04 00:43:00
1936,2023-02-24 22:50:00,cart,5072,electronics.audio,Nike,354.64,2023-02-24,8,54,2023-01-01 12:23:00
1752,2023-03-09 03:29:00,view,5041,electronics.audio,Sony,1002.23,2023-03-09,10,61,2023-01-06 22:31:00
1458,2023-01-07 11:04:00,view,5060,furniture.bedroom,Samsung,753.33,2023-01-07,1,3,2023-01-03 21:09:00
1998,2023-01-08 06:09:00,view,5073,furniture.bedroom,Samsung,1184.21,2023-01-08,1,4,2023-01-03 23:19:00
1279,2023-01-21 10:27:00,purchase,5076,furniture.bedroom,Apple,475.96,2023-01-21,3,6,2023-01-15 03:22:00
1699,2023-01-28 13:22:00,cart,5047,apparel.shoes,Apple,763.34,2023-01-28,4,23,2023-01-05 10:50:00
1301,2023-03-08 04:52:00,purchase,5061,electronics.audio,Apple,396.69,2023-03-08,10,61,2023-01-06 04:09:00
1530,2023-01-14 09:54:00,cart,5083,apparel.shoes,Samsung,1402.37,2023-01-14,2,0,2023-01-14 09:54:00
1579,2023-03-06 22:30:00,view,5092,apparel.shoes,Sony,787.68,2023-03-06,10,59,2023-01-06 12:58:00
1217,2023-03-05 14:37:00,view,5063,electronics.smartphone,Sony,268.46,2023-03-05,9,60,2023-01-03 21:09:00
1101,2023-03-10 04:00:00,view,5056,electronics.audio,IKEA,416.42,2023-03-10,10,67,2023-01-01 23:22:00
1553,2023-02-11 15:36:00,view,5067,electronics.smartphone,Samsung,133.52,2023-02-11,6,30,2023-01-12 06:09:00
1287,2023-02-02 08:15:00,view,5045,furniture.bedroom,IKEA,51.45,2023-02-02,5,28,2023-01-04 10:45:00
1166,2023-02-08 21:58:00,purchase,5027,furniture.bedroom,Nike,793.62,2023-02-08,6,35,2023-01-04 00:43:00
1620,2023-03-05 20:43:00,cart,5076,apparel.shoes,Apple,512.31,2023-03-05,9,60,2023-01-04 07:26:00
1035,2023-01-13 21:08:00,view,5002,apparel.shoes,IKEA,1446.02,2023-01-13,2,0,2023-01-13 21:08:00
1743,2023-03-09 11:46:00,view,5036,electronics.smartphone,IKEA,265.28,2023-03-09,10,67,2023-01-01 08:11:00
1740,2023-02-27 05:37:00,view,5047,electronics.smartphone,Samsung,1192.93,2023-02-27,9,41,2023-01-17 04:18:00
1352,2023-01-26 14:23:00,view,5018,apparel.shoes,Apple,480.8,2023-01-26,4,19,2023-01-07 09:46:00
1675,2023-02-20 03:22:00,view,5091,electronics.audio,Apple,343.07,2023-02-20,8,48,2023-01-02 14:31:00
1898,2023-01-17 19:58:00,view,5082,apparel.shoes,Sony,1454.76,2023-01-17,3,11,2023-01-06 01:41:00
1072,2023-01-03 01:37:00,view,5016,electronics.audio,IKEA,1205.84,2023-01-03,1,1,2023-01-01 22:54:00
1647,2023-01-08 11:59:00,view,5081,electronics.smartphone,Sony,949.63,2023-01-08,1,2,2023-01-06 02:55:00
1352,2023-01-29 08:59:00,purchase,5081,furniture.bedroom,IKEA,1048.71,2023-01-29,4,21,2023-01-07 09:46:00
1890,2023-02-15 05:31:00,view,5086,furniture.bedroom,Samsung,1487.16,2023-02-15,7,43,2023-01-02 15:00:00
1069,2023-03-02 03:18:00,view,5039,electronics.smartphone,Samsung,893.88,2023-03-02,9,59,2023-01-01 07:24:00
1424,2023-02-06 08:48:00,view,5049,electronics.smartphone,Nike,161.83,2023-02-06,6,33,2023-01-03 10:37:00
1998,2023-02-10 11:23:00,view,5072,furniture.bedroom,IKEA,106.65,2023-02-10,6,37,2023-01-03 23:19:00
1707,2023-01-29 21:51:00,view,5028,electronics.audio,IKEA,1003.24,2023-01-29,4,25,2023-01-04 11:09:00
1780,2023-03-05 19:58:00,cart,5050,electronics.smartphone,Apple,989.83,2023-03-05,9,60,2023-01-04 15:40:00
1560,2023-02-14 01:43:00,view,5041,electronics.audio,Apple,1124.78,2023-02-14,7,43,2023-01-02 00:35:00
1827,2023-02-08 21:59:00,view,5028,electronics.audio,Sony,172.08,2023-02-08,6,37,2023-01-02 20:15:00
1641,2023-02-14 00:15:00,view,5065,furniture.bedroom,Nike,1417.9,2023-02-14,7,42,2023-01-03 00:07:00
1955,2023-03-11 04:37:00,view,5016,electronics.audio,Samsung,831.23,2023-03-11,10,66,2023-01-03 05:38:00
1516,2023-01-02 15:34:00,view,5030,furniture.bedroom,IKEA,977.84,2023-01-02,1,0,2023-01-02 15:34:00
1427,2023-01-23 21:27:00,view,5091,electronics.smartphone,Sony,61.93,2023-01-23,4,22,2023-01-01 11:00:00
1538,2023-02-03 11:23:00,cart,5051,apparel.shoes,Nike,1441.85,2023-02-03,5,15,2023-01-18 17:46:00
1159,2023-03-09 01:33:00,cart,5038,apparel.shoes,Apple,848.26,2023-03-09,10,64,2023-01-03 06:35:00
1148,2023-03-07 21:42:00,cart,5059,apparel.shoes,Nike,849.41,2023-03-07,10,65,2023-01-01 10:32:00
1775,2023-01-30 21:09:00,view,5093,apparel.shoes,Sony,1415.9,2023-01-30,5,29,2023-01-01 04:08:00
1229,2023-01-04 08:57:00,view,5098,apparel.shoes,Samsung,1394.73,2023-01-04,1,0,2023-01-03 18:17:00
1711,2023-02-05 03:04:00,purchase,5050,apparel.shoes,Apple,338.24,2023-02-05,5,32,2023-01-03 08:39:00
1561,2023-01-21 03:34:00,view,5083,electronics.audio,Apple,1397.34,2023-01-21,3,17,2023-01-03 10:34:00
1066,2023-01-04 09:40:00,view,5015,electronics.audio,Samsung,1107.57,2023-01-04,1,0,2023-01-04 09:40:00
1811,2023-02-15 11:33:00,view,5097,apparel.shoes,Apple,38.16,2023-02-15,7,34,2023-01-11 19:03:00
1380,2023-02-02 10:14:00,view,5013,electronics.smartphone,Sony,367.37,2023-02-02,5,28,2023-01-05 02:58:00
1057,2023-01-17 00:04:00,view,5089,electronics.smartphone,Apple,625.34,2023-01-17,3,13,2023-01-03 10:22:00
1258,2023-01-24 03:29:00,view,5083,electronics.audio,IKEA,878.41,2023-01-24,4,20,2023-01-03 10:14:00
1341,2023-01-07 23:40:00,view,5041,electronics.audio,Nike,1054.98,2023-01-07,1,5,2023-01-02 23:24:00
1837,2023-01-07 03:03:00,purchase,5050,apparel.shoes,Sony,323.21,2023-01-07,1,4,2023-01-02 18:35:00
1129,2023-02-21 00:39:00,view,5023,electronics.smartphone,Samsung,1256.68,2023-02-21,8,47,2023-01-04 18:08:00
1726,2023-01-02 04:30:00,view,5081,furniture.bedroom,Sony,1270.12,2023-01-02,1,1,2023-01-01 01:45:00
1171,2023-01-19 23:36:00,view,5042,apparel.shoes,IKEA,956.15,2023-01-19,3,16,2023-01-03 11:49:00
1769,2023-03-02 14:29:00,view,5072,electronics.audio,Apple,1382.43,2023-03-02,9,60,2023-01-01 12:00:00
1613,2023-01-02 04:16:00,view,5018,electronics.audio,Apple,1221.34,2023-01-02,1,0,2023-01-02 04:16:00
1208,2023-02-06 11:18:00,cart,5083,electronics.audio,Sony,340.22,2023-02-06,6,24,2023-01-13 08:44:00
1802,2023-03-04 15:00:00,view,5060,furniture.bedroom,Apple,1200.03,2023-03-04,9,59,2023-01-04 14:19:00
1353,2023-02-18 05:20:00,cart,5093,electronics.smartphone,Apple,1430.27,2023-02-18,7,30,2023-01-18 22:09:00
1470,2023-03-08 20:54:00,view,5062,electronics.audio,IKEA,215.03,2023-03-08,10,62,2023-01-05 02:19:00
1797,2023-02-11 23:51:00,view,5025,apparel.shoes,Samsung,1468.26,2023-02-11,6,36,2023-01-06 18:23:00
1115,2023-03-09 23:23:00,cart,5094,furniture.bedroom,Nike,47.24,2023-03-09,10,60,2023-01-08 16:12:00
1263,2023-01-23 11:27:00,view,5034,electronics.smartphone,Sony,788.03,2023-01-23,4,22,2023-01-01 10:53:00
1661,2023-03-09 06:08:00,view,5066,apparel.shoes,Samsung,1163.1,2023-03-09,10,63,2023-01-04 19:36:00
1811,2023-01-24 07:35:00,view,5055,apparel.shoes,Nike,1187.75,2023-01-24,4,12,2023-01-11 19:03:00
1441,2023-02-03 12:18:00,view,5039,furniture.bedroom,Samsung,1104.66,2023-02-03,5,27,2023-01-06 13:56:00
1547,2023-03-04 22:16:00,view,5028,furniture.bedroom,Sony,798.73,2023-03-04,9,58,2023-01-05 17:06:00
1452,2023-01-24 19:22:00,view,5005,furniture.bedroom,IKEA,979.94,2023-01-24,4,21,2023-01-03 00:44:00
1844,2023-02-22 00:24:00,view,5051,electronics.audio,IKEA,1052.9,2023-02-22,8,45,2023-01-07 04:47:00
1476,2023-02-21 22:31:00,view,5000,electronics.smartphone,IKEA,746.86,2023-02-21,8,50,2023-01-02 07:34:00
1286,2023-02-01 20:32:00,cart,5051,electronics.audio,Samsung,897.57,2023-02-01,5,9,2023-01-22 22:48:00
1302,2023-02-11 19:25:00,cart,5023,furniture.bedroom,Sony,1271.09,2023-02-11,6,39,2023-01-03 09:26:00
1310,2023-01-21 07:02:00,cart,5033,furniture.bedroom,Apple,476.19,2023-01-21,3,1,2023-01-20 00:29:00
1207,2023-03-05 19:39:00,view,5006,furniture.bedroom,Apple,789.58,2023-03-05,9,61,2023-01-02 23:02:00
1617,2023-01-08 15:26:00,purchase,5074,electronics.audio,IKEA,22.63,2023-01-08,1,4,2023-01-04 10:33:00
1445,2023-02-27 04:17:00,view,5010,apparel.shoes,Samsung,1034.28,2023-02-27,9,51,2023-01-06 15:16:00
1669,2023-02-26 06:18:00,cart,5035,furniture.bedroom,Apple,301.12,2023-02-26,8,53,2023-01-04 00:26:00
1632,2023-01-01 02:53:00,view,5019,electronics.audio,Samsung,726.69,2023-01-01,52,0,2023-01-01 02:53:00
1054,2023-03-03 01:11:00,view,5062,furniture.bedroom,Sony,323.21,2023-03-03,9,45,2023-01-16 01:42:00
1911,2023-02-10 12:46:00,cart,5079,electronics.audio,IKEA,45.07,2023-02-10,6,34,2023-01-07 00:44:00
1011,2023-02-14 04:01:00,view,5062,electronics.smartphone,Nike,730.0,2023-02-14,7,43,2023-01-01 19:26:00
1656,2023-02-24 21:48:00,view,5068,electronics.smartphone,IKEA,643.0,2023-02-24,8,52,2023-01-03 05:51:00
1399,2023-01-11 03:30:00,cart,5087,electronics.audio,Nike,643.47,2023-01-11,2,3,2023-01-07 23:35:00
1907,2023-01-10 14:43:00,cart,5029,furniture.bedroom,Apple,321.12,2023-01-10,2,0,2023-01-10 14:43:00
1647,2023-01-13 14:01:00,purchase,5029,electronics.audio,Nike,1421.33,2023-01-13,2,7,2023-01-06 02:55:00
1979,2023-02-13 19:14:00,view,5096,electronics.smartphone,Samsung,15.23,2023-02-13,7,38,2023-01-06 01:44:00
1514,2023-01-16 14:43:00,view,5083,electronics.audio,Nike,1338.4,2023-01-16,3,11,2023-01-05 10:20:00
1655,2023-01-27 09:44:00,view,5021,electronics.smartphone,Apple,1107.98,2023-01-27,4,25,2023-01-01 11:05:00
1541,2023-03-10 14:07:00,view,5060,electronics.smartphone,Apple,266.39,2023-03-10,10,67,2023-01-01 16:18:00
1236,2023-01-10 21:51:00,view,5020,apparel.shoes,IKEA,713.57,2023-01-10,2,7,2023-01-02 22:28:00
1278,2023-02-18 07:43:00,view,5036,furniture.bedroom,Apple,1483.39,2023-02-18,7,44,2023-01-04 16:54:00
1347,2023-03-06 08:26:00,view,5026,electronics.audio,Samsung,969.11,2023-03-06,10,50,2023-01-14 16:17:00
1626,2023-02-14 17:50:00,view,5034,furniture.bedroom,Nike,199.79,2023-02-14,7,39,2023-01-06 04:53:00
1103,2023-03-01 17:03:00,cart,5037,furniture.bedroom,Sony,691.89,2023-03-01,9,55,2023-01-04 17:43:00
1629,2023-02-01 16:22:00,purchase,5059,electronics.smartphone,Apple,707.62,2023-02-01,5,27,2023-01-05 11:23:00
1516,2023-02-10 15:35:00,cart,5069,electronics.smartphone,Nike,1205.37,2023-02-10,6,39,2023-01-02 15:34:00
1979,2023-01-29 19:51:00,cart,5031,electronics.audio,IKEA,1375.08,2023-01-29,4,23,2023-01-06 01:44:00
1871,2023-02-05 13:38:00,view,5079,electronics.audio,Sony,132.54,2023-02-05,5,34,2023-01-01 20:09:00
1247,2023-01-10 09:31:00,purchase,5091,electronics.audio,IKEA,477.92,2023-01-10,2,0,2023-01-10 09:31:00
1363,2023-02-18 15:58:00,view,5079,electronics.smartphone,Samsung,454.67,2023-02-18,7,45,2023-01-03 21:22:00
1320,2023-01-22 05:22:00,cart,5026,apparel.shoes,IKEA,1494.11,2023-01-22,3,8,2023-01-13 06:41:00
1632,2023-02-20 09:07:00,purchase,5002,electronics.audio,Nike,843.25,2023-02-20,8,50,2023-01-01 02:53:00
1285,2023-01-08 03:30:00,purchase,5048,electronics.smartphone,Sony,1320.95,2023-01-08,1,1,2023-01-06 05:49:00
1148,2023-03-09 22:33:00,view,5084,apparel.shoes,IKEA,644.79,2023-03-09,10,67,2023-01-01 10:32:00
1083,2023-02-19 21:04:00,view,5029,furniture.bedroom,IKEA,1086.86,2023-02-19,7,46,2023-01-04 12:39:00
1965,2023-02-06 18:07:00,view,5021,electronics.smartphone,Samsung,437.01,2023-02-06,6,21,2023-01-16 00:30:00
1405,2023-03-09 23:11:00,view,5018,electronics.audio,Nike,1368.56,2023-03-09,10,67,2023-01-01 13:32:00
1977,2023-01-30 16:52:00,view,5030,electronics.audio,IKEA,688.17,2023-01-30,5,25,2023-01-05 10:31:00
1455,2023-02-18 01:19:00,view,5019,apparel.shoes,Nike,1207.55,2023-02-18,7,41,2023-01-07 08:43:00
1742,2023-02-03 17:19:00,view,5018,apparel.shoes,Apple,391.17,2023-02-03,5,30,2023-01-04 08:23:00
1799,2023-03-01 06:57:00,view,5001,electronics.smartphone,Samsung,1043.47,2023-03-01,9,58,2023-01-01 18:33:00
1160,2023-01-17 06:13:00,cart,5039,apparel.shoes,Samsung,613.69,2023-01-17,3,5,2023-01-12 06:06:00
1783,2023-01-28 19:28:00,view,5038,electronics.smartphone,Samsung,56.84,2023-01-28,4,11,2023-01-16 20:51:00
1459,2023-02-19 10:31:00,view,5090,apparel.shoes,Nike,625.38,2023-02-19,7,48,2023-01-01 16:50:00
1549,2023-01-14 00:27:00,cart,5071,furniture.bedroom,IKEA,829.53,2023-01-14,2,1,2023-01-12 11:29:00
1499,2023-01-23 17:18:00,view,5053,electronics.audio,IKEA,236.12,2023-01-23,4,14,2023-01-08 18:43:00
1737,2023-02-06 04:34:00,purchase,5026,electronics.audio,Nike,284.03,2023-02-06,6,30,2023-01-06 19:51:00
1508,2023-02-02 14:11:00,view,5078,furniture.bedroom,Nike,702.65,2023-02-02,5,23,2023-01-10 09:02:00
1653,2023-02-01 02:13:00,view,5011,electronics.audio,Apple,520.67,2023-02-01,5,21,2023-01-10 18:15:00
1803,2023-02-20 18:03:00,view,5077,electronics.audio,Sony,666.7,2023-02-20,8,48,2023-01-03 06:37:00
1480,2023-01-22 01:27:00,view,5070,electronics.audio,Sony,696.63,2023-01-22,3,19,2023-01-03 00:26:00
1662,2023-02-08 10:03:00,view,5016,electronics.audio,Samsung,218.71,2023-02-08,6,18,2023-01-21 05:05:00
1113,2023-02-09 05:31:00,view,5089,furniture.bedroom,IKEA,279.98,2023-02-09,6,38,2023-01-01 10:15:00
1748,2023-02-24 00:20:00,view,5083,electronics.smartphone,Samsung,1273.77,2023-02-24,8,50,2023-01-05 00:07:00
1577,2023-02-10 09:26:00,view,5009,electronics.audio,IKEA,252.45,2023-02-10,6,40,2023-01-01 01:14:00
1360,2023-02-12 22:12:00,view,5018,furniture.bedroom,IKEA,1002.21,2023-02-12,6,42,2023-01-01 17:44:00
1340,2023-03-03 23:59:00,view,5081,electronics.audio,Apple,633.61,2023-03-03,9,59,2023-01-03 06:56:00
1769,2023-01-01 12:00:00,view,5029,furniture.bedroom,Nike,1452.67,2023-01-01,52,0,2023-01-01 12:00:00
1986,2023-02-07 13:18:00,view,5029,furniture.bedroom,Nike,108.5,2023-02-07,6,34,2023-01-03 14:22:00
1760,2023-03-03 18:03:00,view,5024,electronics.smartphone,Nike,1247.28,2023-03-03,9,59,2023-01-02 20:56:00
1968,2023-01-23 14:08:00,view,5087,apparel.shoes,Sony,742.26,2023-01-23,4,20,2023-01-02 18:13:00
1448,2023-01-18 13:18:00,view,5073,electronics.smartphone,Nike,17.98,2023-01-18,3,14,2023-01-03 23:08:00
1842,2023-02-14 12:11:00,cart,5065,electronics.smartphone,Sony,402.85,2023-02-14,7,28,2023-01-16 17:10:00
1834,2023-01-13 08:19:00,view,5095,electronics.audio,Samsung,617.47,2023-01-13,2,12,2023-01-01 04:15:00
1179,2023-01-16 23:46:00,cart,5034,furniture.bedroom,Sony,478.15,2023-01-16,3,4,2023-01-12 12:04:00
1701,2023-01-30 23:31:00,cart,5050,apparel.shoes,IKEA,550.05,2023-01-30,5,25,2023-01-05 07:04:00
1406,2023-02-25 14:49:00,view,5070,furniture.bedroom,Apple,1375.84,2023-02-25,8,34,2023-01-21 21:20:00
1665,2023-02-10 15:41:00,view,5070,electronics.audio,Apple,547.79,2023-02-10,6,37,2023-01-04 06:28:00
1195,2023-01-23 16:40:00,purchase,5026,furniture.bedroom,IKEA,634.06,2023-01-23,4,21,2023-01-02 06:24:00
1465,2023-02-21 05:30:00,cart,5009,electronics.audio,Samsung,1144.09,2023-02-21,8,21,2023-01-30 20:52:00
1310,2023-01-20 00:29:00,view,5096,electronics.smartphone,Apple,1192.81,2023-01-20,3,0,2023-01-20 00:29:00
1261,2023-02-20 01:30:00,cart,5042,electronics.smartphone,IKEA,135.29,2023-02-20,8,49,2023-01-01 05:42:00
1418,2023-02-21 19:45:00,cart,5054,electronics.audio,Apple,1059.06,2023-02-21,8,50,2023-01-02 16:13:00
1405,2023-01-23 23:24:00,view,5070,electronics.smartphone,Sony,729.03,2023-01-23,4,22,2023-01-01 13:32:00
1938,2023-02-04 00:59:00,cart,5005,furniture.bedroom,Apple,209.44,2023-02-04,5,19,2023-01-15 10:52:00
1142,2023-01-09 16:30:00,view,5005,apparel.shoes,Sony,404.42,2023-01-09,2,8,2023-01-01 08:32:00
1341,2023-01-28 23:53:00,view,5076,apparel.shoes,Sony,77.1,2023-01-28,4,26,2023-01-02 23:24:00
1315,2023-02-17 06:37:00,purchase,5047,furniture.bedroom,Apple,546.75,2023-02-17,7,40,2023-01-08 04:58:00
1100,2023-01-09 09:52:00,cart,5076,apparel.shoes,Apple,390.56,2023-01-09,2,7,2023-01-02 08:29:00
1243,2023-01-29 18:09:00,view,5001,furniture.bedroom,Sony,579.33,2023-01-29,4,0,2023-01-29 18:09:00
1489,2023-01-06 04:45:00,view,5082,electronics.audio,Apple,874.71,2023-01-06,1,2,2023-01-03 11:45:00
1011,2023-03-09 07:45:00,view,5050,apparel.shoes,Samsung,1101.19,2023-03-09,10,66,2023-01-01 19:26:00
1238,2023-01-27 19:00:00,cart,5060,electronics.audio,Nike,911.97,2023-01-27,4,20,2023-01-07 04:34:00
1560,2023-03-04 00:06:00,view,5018,electronics.audio,Nike,1020.78,2023-03-04,9,60,2023-01-02 00:35:00
1041,2023-03-08 15:21:00,purchase,5001,furniture.bedroom,IKEA,1299.8,2023-03-08,10,61,2023-01-06 07:22:00
